,Unnamed: 0.1,Unnamed: 0,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
13261,13261,13261,4497,0,28,11,17,0.7100000000000001,45000
13262,13262,13262,4498,0,38,16,17,0.68,45000
13263,13263,13263,4498,0,38,16,17,0.68,45000
13264,13264,13264,4499,0,37,16,15,0.67,45000
13265,13265,13265,4499,0,37,16,15,0.67,45000
13266,13266,13266,4499,0,37,16,15,0.67,45000
13267,13267,13267,4500,0,41,10,19,0.8700000000000002,45000
13268,13268,13268,4500,0,41,10,19,0.8700000000000002,45000
13269,13269,13269,4500,0,41,10,19,0.8700000000000002,45000
13270,13270,13270,4500,0,41,10,19,0.8700000000000002,45000
13271,13271,13271,4500,0,41,10,19,0.8700000000000002,45000
13272,13272,13272,4501,0,47,14,20,0.9100000000000004,45000
13273,13273,13273,4501,0,47,14,20,0.9100000000000004,45000
13274,13274,13274,4501,0,47,14,20,0.9100000000000004,45000
13275,13275,13275,4502,0,38,20,12,0.7700000000000001,45000
13276,13276,13276,4502,0,38,20,12,0.7700000000000001,45000
13277,13277,13277,4502,0,38,20,12,0.7700000000000001,45000
13278,13278,13278,4503,1,32,21,26,0.62,45000
13279,13279,13279,4503,1,25,22,17,0.62,45000
13280,13280,13280,4504,0,40,18,14,0.8800000000000002,45000
13281,13281,13281,4504,0,40,18,14,0.8800000000000002,45000
13282,13282,13282,4504,0,40,18,14,0.8800000000000002,45000
13283,13283,13283,4505,0,39,11,13,0.8400000000000002,45000
13284,13284,13284,4505,0,39,11,13,0.8400000000000002,45000
13285,13285,13285,4505,0,39,11,13,0.8400000000000002,45000
13286,13286,13286,4505,0,26,22,26,0.8400000000000002,45000
13287,13287,13287,4506,0,45,19,21,0.7800000000000001,45000
13288,13288,13288,4506,0,35,22,21,0.7800000000000001,45000
13289,13289,13289,4507,0,53,14,13,0.8800000000000002,45000
13290,13290,13290,4507,0,53,14,13,0.8800000000000002,45000
13291,13291,13291,4507,0,53,14,13,0.8800000000000002,45000
13292,13292,13292,4507,0,53,14,13,0.8800000000000002,45000
13293,13293,13293,4508,1,50,21,14,0.6,45000
13294,13294,13294,4509,0,25,22,16,0.8600000000000002,45000
13295,13295,13295,4509,0,25,22,16,0.8600000000000002,45000
13296,13296,13296,4509,0,25,22,16,0.8600000000000002,45000
13297,13297,13297,4509,0,25,22,16,0.8600000000000002,45000
13298,13298,13298,4510,0,44,22,12,0.8100000000000002,45000
13299,13299,13299,4510,0,44,22,12,0.8100000000000002,45000
13300,13300,13300,4510,0,44,22,12,0.8100000000000002,45000
13301,13301,13301,4511,0,40,13,19,1.0000000000000004,45000
13302,13302,13302,4511,0,40,13,19,1.0000000000000004,45000
13303,13303,13303,4511,0,40,13,19,1.0000000000000004,45000
13304,13304,13304,4512,1,54,22,27,0.8700000000000002,45000
13305,13305,13305,4513,0,27,13,27,0.9200000000000004,45000
13306,13306,13306,4513,0,37,13,20,0.9200000000000004,45000
13307,13307,13307,4513,0,42,18,14,0.9200000000000004,45000
13308,13308,13308,4514,1,27,17,24,0.63,45000
13309,13309,13309,4514,1,27,17,24,0.63,45000
13310,13310,13310,4515,0,43,11,20,0.9500000000000004,45000
13311,13311,13311,4515,0,43,11,20,0.9500000000000004,45000
13312,13312,13312,4515,0,43,11,20,0.9500000000000004,45000
13313,13313,13313,4515,0,43,11,20,0.9500000000000004,45000
13314,13314,13314,4516,1,29,11,27,0.9200000000000004,45000
13315,13315,13315,4516,1,29,11,27,0.9200000000000004,45000
13316,13316,13316,4516,1,29,11,27,0.9200000000000004,45000
13317,13317,13317,4516,1,29,11,27,0.9200000000000004,45000
13318,13318,13318,4517,1,53,21,21,0.8000000000000002,45000
13319,13319,13319,4518,0,28,14,15,0.9800000000000004,45000
13320,13320,13320,4518,0,28,14,15,0.9800000000000004,45000
13321,13321,13321,4518,0,28,14,15,0.9800000000000004,45000
13322,13322,13322,4518,0,28,14,15,0.9800000000000004,45000
13323,13323,13323,4518,0,38,13,27,0.9800000000000004,45000
13324,13324,13324,4519,0,41,13,15,0.8900000000000002,45000
13325,13325,13325,4519,0,41,13,15,0.8900000000000002,45000
13326,13326,13326,4519,0,41,13,15,0.8900000000000002,45000
13327,13327,13327,4519,0,41,13,15,0.8900000000000002,45000
13328,13328,13328,4519,0,41,13,15,0.8900000000000002,45000
13329,13329,13329,4520,1,33,20,25,0.62,45000
13330,13330,13330,4521,0,38,11,22,0.8700000000000002,45000
13331,13331,13331,4521,0,38,11,22,0.8700000000000002,45000
13332,13332,13332,4521,0,38,11,22,0.8700000000000002,45000
13333,13333,13333,4521,0,38,11,22,0.8700000000000002,45000
13334,13334,13334,4522,0,45,10,15,0.8700000000000002,45000
13335,13335,13335,4522,0,45,10,15,0.8700000000000002,45000
13336,13336,13336,4522,0,45,10,15,0.8700000000000002,45000
13337,13337,13337,4522,0,45,10,15,0.8700000000000002,45000
13338,13338,13338,4522,0,45,10,15,0.8700000000000002,45000
13339,13339,13339,4523,1,27,21,12,0.7600000000000001,45000
13340,13340,13340,4523,1,27,21,12,0.7600000000000001,45000
13341,13341,13341,4523,1,27,21,12,0.7600000000000001,45000
13342,13342,13342,4523,1,27,21,12,0.7600000000000001,45000
13343,13343,13343,4523,1,27,21,12,0.7600000000000001,45000
13344,13344,13344,4524,1,53,18,25,0.7900000000000001,45000
13345,13345,13345,4525,0,37,11,24,0.8800000000000002,45000
13346,13346,13346,4525,0,37,11,24,0.8800000000000002,45000
13347,13347,13347,4525,0,37,11,24,0.8800000000000002,45000
13348,13348,13348,4525,0,37,11,24,0.8800000000000002,45000
13349,13349,13349,4526,1,35,11,27,0.68,45000
13350,13350,13350,4526,1,35,11,27,0.68,45000
13351,13351,13351,4527,0,47,11,19,0.9200000000000004,45000
13352,13352,13352,4527,0,47,11,19,0.9200000000000004,45000
13353,13353,13353,4527,0,47,11,19,0.9200000000000004,45000
13354,13354,13354,4527,0,47,11,19,0.9200000000000004,45000
13355,13355,13355,4528,1,26,16,19,0.8300000000000002,45000
13356,13356,13356,4528,1,26,16,19,0.8300000000000002,45000
13357,13357,13357,4528,1,26,16,19,0.8300000000000002,45000
13358,13358,13358,4529,1,44,22,26,0.8900000000000002,45000
13359,13359,13359,4530,0,33,19,12,0.7300000000000001,45000
13360,13360,13360,4530,0,33,19,12,0.7300000000000001,45000
13361,13361,13361,4530,0,33,19,12,0.7300000000000001,45000
13362,13362,13362,4530,0,33,19,12,0.7300000000000001,45000
13363,13363,13363,4531,1,52,14,22,0.61,45000
13364,13364,13364,4532,1,31,12,25,0.6,45000
13365,13365,13365,4532,1,31,12,25,0.6,45000
13366,13366,13366,4533,0,35,15,16,0.8800000000000002,45000
13367,13367,13367,4533,0,35,15,16,0.8800000000000002,45000
13368,13368,13368,4533,0,35,15,16,0.8800000000000002,45000
13369,13369,13369,4533,0,35,15,16,0.8800000000000002,45000
13370,13370,13370,4534,0,39,13,24,0.9200000000000004,45000
13371,13371,13371,4534,0,39,13,24,0.9200000000000004,45000
13372,13372,13372,4535,0,26,12,13,0.9300000000000004,45000
13373,13373,13373,4535,0,26,12,13,0.9300000000000004,45000
13374,13374,13374,4535,0,26,12,13,0.9300000000000004,45000
13375,13375,13375,4535,0,26,12,13,0.9300000000000004,45000
13376,13376,13376,4535,0,26,12,13,0.9300000000000004,45000
13377,13377,13377,4535,0,26,12,13,0.9300000000000004,45000
13378,13378,13378,4535,0,48,17,14,0.9300000000000004,45000
13379,13379,13379,4536,0,26,15,26,0.8700000000000002,45000
13380,13380,13380,4536,0,26,15,26,0.8700000000000002,45000
13381,13381,13381,4536,0,26,15,26,0.8700000000000002,45000
13382,13382,13382,4537,1,42,18,24,0.8000000000000002,45000
13383,13383,13383,4538,0,28,16,15,0.7500000000000001,45000
13384,13384,13384,4538,0,28,16,15,0.7500000000000001,45000
13385,13385,13385,4538,0,28,16,15,0.7500000000000001,45000
13386,13386,13386,4538,0,28,16,15,0.7500000000000001,45000
13387,13387,13387,4538,0,28,16,15,0.7500000000000001,45000
13388,13388,13388,4539,1,48,21,26,0.9200000000000004,45000
13389,13389,13389,4540,0,42,15,25,0.8900000000000002,45000
13390,13390,13390,4540,0,42,15,25,0.8900000000000002,45000
13391,13391,13391,4541,1,46,17,27,0.65,45000
13392,13392,13392,4542,1,38,22,14,0.7400000000000001,45000
13393,13393,13393,4542,1,38,22,14,0.7400000000000001,45000
13394,13394,13394,4543,1,31,19,24,0.61,45000
13395,13395,13395,4544,0,39,15,20,1.0000000000000004,45000
13396,13396,13396,4544,0,39,15,20,1.0000000000000004,45000
13397,13397,13397,4544,0,39,15,20,1.0000000000000004,45000
13398,13398,13398,4545,1,47,20,14,0.6900000000000001,45000
13399,13399,13399,4545,1,47,20,14,0.6900000000000001,45000
13400,13400,13400,4546,1,29,17,24,0.8500000000000002,45000
13401,13401,13401,4546,1,29,17,24,0.8500000000000002,45000
13402,13402,13402,4546,1,29,17,24,0.8500000000000002,45000
13403,13403,13403,4547,1,51,20,14,0.9000000000000002,45000
13404,13404,13404,4547,1,51,20,14,0.9000000000000002,45000
13405,13405,13405,4548,0,34,10,12,0.8500000000000002,45000
13406,13406,13406,4548,0,34,10,12,0.8500000000000002,45000
13407,13407,13407,4548,0,34,10,12,0.8500000000000002,45000
13408,13408,13408,4548,0,34,10,12,0.8500000000000002,45000
13409,13409,13409,4548,0,34,10,12,0.8500000000000002,45000
13410,13410,13410,4548,0,34,10,12,0.8500000000000002,45000
13411,13411,13411,4548,0,34,10,12,0.8500000000000002,45000
13412,13412,13412,4548,0,34,10,12,0.8500000000000002,45000
13413,13413,13413,4548,0,34,10,12,0.8500000000000002,45000
13414,13414,13414,4549,1,52,19,24,0.9400000000000004,45000
13415,13415,13415,4550,1,45,20,26,0.8100000000000002,45000
13416,13416,13416,4551,1,53,12,16,0.6,45000
13417,13417,13417,4551,1,53,12,16,0.6,45000
13418,13418,13418,4552,0,47,14,12,0.63,45000
13419,13419,13419,4552,0,47,14,12,0.63,45000
13420,13420,13420,4552,0,47,14,12,0.63,45000
13421,13421,13421,4553,0,35,11,15,0.9100000000000004,45000
13422,13422,13422,4553,0,35,11,15,0.9100000000000004,45000
13423,13423,13423,4553,0,35,11,15,0.9100000000000004,45000
13424,13424,13424,4553,0,35,11,15,0.9100000000000004,45000
13425,13425,13425,4553,0,35,11,15,0.9100000000000004,45000
13426,13426,13426,4553,0,35,11,15,0.9100000000000004,45000
13427,13427,13427,4553,0,35,11,15,0.9100000000000004,45000
13428,13428,13428,4554,0,24,15,20,0.64,45000
13429,13429,13429,4554,0,24,15,20,0.64,45000
13430,13430,13430,4554,0,24,15,20,0.64,45000
13431,13431,13431,4554,0,24,15,20,0.64,45000
13432,13432,13432,4555,1,43,18,13,0.61,45000
13433,13433,13433,4555,1,43,18,13,0.61,45000
13434,13434,13434,4556,1,52,22,14,0.9400000000000004,45000
13435,13435,13435,4556,1,52,22,14,0.9400000000000004,45000
13436,13436,13436,4557,0,37,21,23,0.9000000000000002,45000
13437,13437,13437,4557,0,37,21,23,0.9000000000000002,45000
13438,13438,13438,4558,0,45,15,22,0.7700000000000001,45000
13439,13439,13439,4558,0,45,15,22,0.7700000000000001,45000
13440,13440,13440,4559,1,50,19,25,0.7800000000000001,45000
13441,13441,13441,4560,1,50,19,27,0.8800000000000002,45000
13442,13442,13442,4561,1,37,21,24,0.63,45000
13443,13443,13443,4562,1,50,19,25,0.63,45000
13444,13444,13444,4563,1,47,16,19,0.61,45000
13445,13445,13445,4564,1,53,16,14,0.7400000000000001,45000
13446,13446,13446,4564,1,53,16,14,0.7400000000000001,45000
13447,13447,13447,4565,0,37,11,21,0.8500000000000002,45000
13448,13448,13448,4565,0,37,11,21,0.8500000000000002,45000
13449,13449,13449,4565,0,37,11,21,0.8500000000000002,45000
13450,13450,13450,4565,0,37,11,21,0.8500000000000002,45000
13451,13451,13451,4566,0,27,11,22,0.9600000000000004,45000
13452,13452,13452,4566,0,27,11,22,0.9600000000000004,45000
13453,13453,13453,4566,0,27,11,22,0.9600000000000004,45000
13454,13454,13454,4566,0,27,11,22,0.9600000000000004,45000
13455,13455,13455,4566,0,27,11,22,0.9600000000000004,45000
13456,13456,13456,4566,0,27,11,22,0.9600000000000004,45000
13457,13457,13457,4567,0,24,21,16,0.7900000000000001,45000
13458,13458,13458,4567,0,24,21,16,0.7900000000000001,45000
13459,13459,13459,4567,0,24,21,16,0.7900000000000001,45000
13460,13460,13460,4567,0,24,21,16,0.7900000000000001,45000
13461,13461,13461,4568,0,36,14,19,1.0000000000000004,45000
13462,13462,13462,4568,0,36,14,19,1.0000000000000004,45000
13463,13463,13463,4568,0,36,14,19,1.0000000000000004,45000
13464,13464,13464,4568,0,36,14,19,1.0000000000000004,45000
13465,13465,13465,4569,0,40,12,17,0.8900000000000002,45000
13466,13466,13466,4569,0,40,12,17,0.8900000000000002,45000
13467,13467,13467,4569,0,40,18,27,0.8900000000000002,45000
13468,13468,13468,4570,1,26,22,19,0.8700000000000002,45000
13469,13469,13469,4570,1,26,22,19,0.8700000000000002,45000
13470,13470,13470,4570,1,26,22,19,0.8700000000000002,45000
13471,13471,13471,4571,0,40,12,20,0.66,45000
13472,13472,13472,4571,0,40,12,20,0.66,45000
13473,13473,13473,4571,0,40,12,20,0.66,45000
13474,13474,13474,4572,0,29,15,16,1.0000000000000004,45000
13475,13475,13475,4572,0,29,15,16,1.0000000000000004,45000
13476,13476,13476,4572,0,29,15,16,1.0000000000000004,45000
13477,13477,13477,4572,0,29,15,16,1.0000000000000004,45000
13478,13478,13478,4572,0,29,15,16,1.0000000000000004,45000
13479,13479,13479,4573,0,32,12,16,0.7600000000000001,45000
13480,13480,13480,4573,0,32,12,16,0.7600000000000001,45000
13481,13481,13481,4573,0,32,12,16,0.7600000000000001,45000
13482,13482,13482,4573,0,32,12,16,0.7600000000000001,45000
13483,13483,13483,4573,0,32,12,16,0.7600000000000001,45000
13484,13484,13484,4574,0,46,10,15,0.8600000000000002,45000
13485,13485,13485,4574,0,46,10,15,0.8600000000000002,45000
13486,13486,13486,4574,0,46,10,15,0.8600000000000002,45000
13487,13487,13487,4574,0,46,10,15,0.8600000000000002,45000
13488,13488,13488,4574,0,46,10,15,0.8600000000000002,45000
13489,13489,13489,4575,0,28,20,22,0.9900000000000004,45000
13490,13490,13490,4575,0,38,18,20,0.9900000000000004,45000
13491,13491,13491,4575,0,39,12,27,0.9900000000000004,45000
13492,13492,13492,4576,0,33,20,19,0.7900000000000001,45000
13493,13493,13493,4576,0,33,20,19,0.7900000000000001,45000
13494,13494,13494,4577,1,45,20,23,0.66,45000
13495,13495,13495,4578,0,38,13,26,0.7900000000000001,45000
13496,13496,13496,4578,0,38,13,26,0.7900000000000001,45000
13497,13497,13497,4579,1,53,21,25,0.67,45000
13498,13498,13498,4580,0,25,19,12,0.8000000000000002,45000
13499,13499,13499,4580,0,25,19,12,0.8000000000000002,45000
13500,13500,13500,4580,0,25,19,12,0.8000000000000002,45000
13501,13501,13501,4580,0,25,19,12,0.8000000000000002,45000
13502,13502,13502,4580,0,25,19,12,0.8000000000000002,45000
13503,13503,13503,4580,0,25,19,12,0.8000000000000002,45000
13504,13504,13504,4581,1,52,18,26,0.9900000000000004,45000
13505,13505,13505,4582,0,52,16,20,0.7900000000000001,45000
13506,13506,13506,4582,0,52,16,20,0.7900000000000001,45000
13507,13507,13507,4583,1,36,12,23,0.7700000000000001,45000
13508,13508,13508,4583,1,36,12,23,0.7700000000000001,45000
13509,13509,13509,4584,0,36,15,17,0.6900000000000001,45000
13510,13510,13510,4584,0,36,15,17,0.6900000000000001,45000
13511,13511,13511,4584,0,36,15,17,0.6900000000000001,45000
13512,13512,13512,4585,1,54,21,15,0.7900000000000001,45000
13513,13513,13513,4585,1,54,21,15,0.7900000000000001,45000
13514,13514,13514,4586,1,53,16,13,0.67,45000
13515,13515,13515,4586,1,53,16,13,0.67,45000
13516,13516,13516,4587,0,39,20,23,0.9400000000000004,45000
13517,13517,13517,4587,0,39,20,23,0.9400000000000004,45000
13518,13518,13518,4588,0,39,14,27,0.7000000000000001,45000
13519,13519,13519,4588,0,39,14,27,0.7000000000000001,45000
13520,13520,13520,4589,0,34,19,12,0.7700000000000001,45000
13521,13521,13521,4589,0,34,19,12,0.7700000000000001,45000
13522,13522,13522,4589,0,34,19,12,0.7700000000000001,45000
13523,13523,13523,4589,0,34,19,12,0.7700000000000001,45000
13524,13524,13524,4590,1,28,16,26,0.7400000000000001,45000
13525,13525,13525,4590,1,28,16,26,0.7400000000000001,45000
13526,13526,13526,4591,0,25,20,17,0.8100000000000002,45000
13527,13527,13527,4591,0,25,20,17,0.8100000000000002,45000
13528,13528,13528,4591,0,25,20,17,0.8100000000000002,45000
13529,13529,13529,4591,0,25,20,17,0.8100000000000002,45000
13530,13530,13530,4592,0,33,17,12,0.63,45000
13531,13531,13531,4592,0,33,17,12,0.63,45000
13532,13532,13532,4592,0,33,17,12,0.63,45000
13533,13533,13533,4592,0,33,17,12,0.63,45000
13534,13534,13534,4593,0,39,16,27,0.9600000000000004,45000
13535,13535,13535,4593,0,39,16,27,0.9600000000000004,45000
13536,13536,13536,4594,0,47,12,17,0.9600000000000004,45000
13537,13537,13537,4594,0,47,12,17,0.9600000000000004,45000
13538,13538,13538,4594,0,47,12,17,0.9600000000000004,45000
13539,13539,13539,4594,0,47,12,17,0.9600000000000004,45000
13540,13540,13540,4595,1,29,18,16,0.63,45000
13541,13541,13541,4595,1,29,18,16,0.63,45000
13542,13542,13542,4595,1,29,18,16,0.63,45000
13543,13543,13543,4596,0,46,14,26,0.9200000000000004,45000
13544,13544,13544,4596,0,46,14,26,0.9200000000000004,45000
13545,13545,13545,4597,0,37,14,19,0.67,45000
13546,13546,13546,4597,0,37,14,19,0.67,45000
13547,13547,13547,4597,0,37,14,19,0.67,45000
13548,13548,13548,4598,1,47,18,13,0.7000000000000001,45000
13549,13549,13549,4598,1,47,18,13,0.7000000000000001,45000
13550,13550,13550,4599,1,46,11,23,0.7600000000000001,45000
13551,13551,13551,4599,1,46,11,23,0.7600000000000001,45000
13552,13552,13552,4600,1,52,18,14,0.66,45000
13553,13553,13553,4600,1,52,18,14,0.66,45000
13554,13554,13554,4601,1,39,12,27,0.7500000000000001,45000
13555,13555,13555,4601,1,39,12,27,0.7500000000000001,45000
13556,13556,13556,4602,0,33,16,26,0.7100000000000001,45000
13557,13557,13557,4602,0,35,13,16,0.7100000000000001,45000
13558,13558,13558,4603,0,33,19,14,0.9200000000000004,45000
13559,13559,13559,4603,0,33,19,14,0.9200000000000004,45000
13560,13560,13560,4603,0,33,19,14,0.9200000000000004,45000
13561,13561,13561,4603,0,33,19,14,0.9200000000000004,45000
13562,13562,13562,4604,0,52,20,17,0.9100000000000004,45000
13563,13563,13563,4604,0,25,22,25,0.9100000000000004,45000
13564,13564,13564,4605,0,39,12,18,0.9600000000000004,45000
13565,13565,13565,4605,0,39,12,18,0.9600000000000004,45000
13566,13566,13566,4605,0,39,12,18,0.9600000000000004,45000
13567,13567,13567,4605,0,39,12,18,0.9600000000000004,45000
13568,13568,13568,4605,0,39,12,18,0.9600000000000004,45000
13569,13569,13569,4606,1,38,22,21,0.7300000000000001,45000
13570,13570,13570,4607,1,43,18,23,0.62,45000
13571,13571,13571,4608,1,44,21,27,0.7300000000000001,45000
13572,13572,13572,4609,1,50,12,23,0.6900000000000001,45000
13573,13573,13573,4609,1,50,12,23,0.6900000000000001,45000
13574,13574,13574,4610,1,34,21,22,0.68,45000
13575,13575,13575,4611,1,42,22,14,0.6900000000000001,45000
13576,13576,13576,4611,1,42,22,14,0.6900000000000001,45000
13577,13577,13577,4612,0,26,21,21,0.9500000000000004,45000
13578,13578,13578,4612,0,26,21,21,0.9500000000000004,45000
13579,13579,13579,4612,0,26,21,21,0.9500000000000004,45000
13580,13580,13580,4613,1,51,10,21,0.64,45000
13581,13581,13581,4613,1,51,10,21,0.64,45000
13582,13582,13582,4614,0,24,13,26,1.0000000000000004,45000
13583,13583,13583,4614,0,26,21,14,1.0000000000000004,45000
13584,13584,13584,4614,0,52,15,26,1.0000000000000004,45000
13585,13585,13585,4615,0,43,15,16,0.68,45000
13586,13586,13586,4615,0,47,19,19,0.68,45000
13587,13587,13587,4616,0,34,17,17,0.66,45000
13588,13588,13588,4616,0,46,14,17,0.66,45000
13589,13589,13589,4616,0,31,11,13,0.66,45000
13590,13590,13590,4617,1,48,20,24,0.63,45000
13591,13591,13591,4618,0,50,15,16,0.8900000000000002,45000
13592,13592,13592,4618,0,50,15,16,0.8900000000000002,45000
13593,13593,13593,4618,0,50,15,16,0.8900000000000002,45000
13594,13594,13594,4619,1,28,20,25,0.9300000000000004,45000
13595,13595,13595,4619,1,28,20,25,0.9300000000000004,45000
13596,13596,13596,4620,1,50,18,18,0.67,45000
13597,13597,13597,4621,1,48,18,22,0.61,45000
13598,13598,13598,4622,0,45,19,13,0.8200000000000002,45000
13599,13599,13599,4622,0,45,19,13,0.8200000000000002,45000
13600,13600,13600,4622,0,31,11,20,0.8200000000000002,45000
13601,13601,13601,4622,0,31,11,20,0.8200000000000002,45000
13602,13602,13602,4623,0,48,17,14,0.8400000000000002,45000
13603,13603,13603,4623,0,48,17,14,0.8400000000000002,45000
13604,13604,13604,4623,0,48,17,14,0.8400000000000002,45000
13605,13605,13605,4624,0,25,10,21,0.8100000000000002,45000
13606,13606,13606,4624,0,25,10,21,0.8100000000000002,45000
13607,13607,13607,4624,0,25,10,21,0.8100000000000002,45000
13608,13608,13608,4624,0,25,10,21,0.8100000000000002,45000
13609,13609,13609,4624,0,25,10,21,0.8100000000000002,45000
13610,13610,13610,4624,0,25,10,21,0.8100000000000002,45000
13611,13611,13611,4625,0,31,13,25,0.8400000000000002,45000
13612,13612,13612,4625,0,31,13,25,0.8400000000000002,45000
13613,13613,13613,4625,0,31,13,25,0.8400000000000002,45000
13614,13614,13614,4626,1,51,22,26,0.9200000000000004,45000
13615,13615,13615,4627,1,25,10,17,0.64,45000
13616,13616,13616,4627,1,25,10,17,0.64,45000
13617,13617,13617,4627,1,25,10,17,0.64,45000
13618,13618,13618,4627,1,25,10,17,0.64,45000
13619,13619,13619,4627,1,25,10,17,0.64,45000
13620,13620,13620,4627,1,25,10,17,0.64,45000
13621,13621,13621,4628,0,41,12,17,0.9300000000000004,45000
13622,13622,13622,4628,0,41,12,17,0.9300000000000004,45000
13623,13623,13623,4628,0,41,12,17,0.9300000000000004,45000
13624,13624,13624,4628,0,41,12,17,0.9300000000000004,45000
13625,13625,13625,4628,0,41,12,17,0.9300000000000004,45000
13626,13626,13626,4629,1,38,22,24,0.7100000000000001,45000
13627,13627,13627,4629,1,30,11,20,0.7100000000000001,45000
13628,13628,13628,4630,1,27,10,25,0.8000000000000002,45000
13629,13629,13629,4630,1,27,10,25,0.8000000000000002,45000
13630,13630,13630,4630,1,27,10,25,0.8000000000000002,45000
13631,13631,13631,4630,1,27,10,25,0.8000000000000002,45000
13632,13632,13632,4630,1,27,10,25,0.8000000000000002,45000
13633,13633,13633,4631,0,48,17,22,0.9500000000000004,45000
13634,13634,13634,4631,0,48,17,22,0.9500000000000004,45000
13635,13635,13635,4632,0,41,21,23,0.9300000000000004,45000
13636,13636,13636,4632,0,41,21,23,0.9300000000000004,45000
13637,13637,13637,4633,1,38,18,27,0.67,45000
13638,13638,13638,4634,1,30,16,20,0.7000000000000001,45000
13639,13639,13639,4634,1,30,16,20,0.7000000000000001,45000
13640,13640,13640,4634,1,30,16,20,0.7000000000000001,45000
13641,13641,13641,4635,1,38,22,15,0.64,45000
13642,13642,13642,4635,1,38,22,15,0.64,45000
13643,13643,13643,4636,1,40,11,24,0.7000000000000001,45000
13644,13644,13644,4636,1,40,11,24,0.7000000000000001,45000
13645,13645,13645,4637,0,35,11,19,0.9600000000000004,45000
13646,13646,13646,4637,0,35,11,19,0.9600000000000004,45000
13647,13647,13647,4637,0,35,11,19,0.9600000000000004,45000
13648,13648,13648,4637,0,35,11,19,0.9600000000000004,45000
13649,13649,13649,4637,0,35,11,19,0.9600000000000004,45000
13650,13650,13650,4638,0,42,10,15,0.9800000000000004,45000
13651,13651,13651,4638,0,42,10,15,0.9800000000000004,45000
13652,13652,13652,4638,0,42,10,15,0.9800000000000004,45000
13653,13653,13653,4638,0,42,10,15,0.9800000000000004,45000
13654,13654,13654,4638,0,42,10,15,0.9800000000000004,45000
13655,13655,13655,4638,0,42,10,15,0.9800000000000004,45000
13656,13656,13656,4638,0,42,10,15,0.9800000000000004,45000
13657,13657,13657,4639,1,30,22,23,0.64,45000
13658,13658,13658,4640,0,54,18,23,0.8000000000000002,45000
13659,13659,13659,4640,0,41,14,22,0.8000000000000002,45000
13660,13660,13660,4641,0,31,15,26,0.9700000000000004,45000
13661,13661,13661,4641,0,31,15,26,0.9700000000000004,45000
13662,13662,13662,4641,0,31,15,26,0.9700000000000004,45000
13663,13663,13663,4642,1,30,12,26,0.8600000000000002,45000
13664,13664,13664,4642,1,30,12,26,0.8600000000000002,45000
13665,13665,13665,4642,1,30,12,26,0.8600000000000002,45000
13666,13666,13666,4642,1,30,12,26,0.8600000000000002,45000
13667,13667,13667,4643,0,38,18,25,0.8500000000000002,45000
13668,13668,13668,4643,0,38,18,25,0.8500000000000002,45000
13669,13669,13669,4644,1,44,12,27,0.8500000000000002,45000
13670,13670,13670,4644,1,44,12,27,0.8500000000000002,45000
13671,13671,13671,4645,0,27,17,19,0.7200000000000001,45000
13672,13672,13672,4645,0,27,17,19,0.7200000000000001,45000
13673,13673,13673,4645,0,48,16,16,0.7200000000000001,45000
13674,13674,13674,4646,0,31,17,18,0.8200000000000002,45000
13675,13675,13675,4646,0,31,17,18,0.8200000000000002,45000
13676,13676,13676,4646,0,31,17,18,0.8200000000000002,45000
13677,13677,13677,4647,1,28,22,20,0.9300000000000004,45000
13678,13678,13678,4647,1,28,22,20,0.9300000000000004,45000
13679,13679,13679,4647,1,28,22,20,0.9300000000000004,45000
13680,13680,13680,4648,0,52,20,23,0.9900000000000004,45000
13681,13681,13681,4648,0,32,20,20,0.9900000000000004,45000
13682,13682,13682,4649,0,37,20,26,1.0000000000000004,45000
13683,13683,13683,4649,0,37,20,26,1.0000000000000004,45000
13684,13684,13684,4650,1,52,12,19,0.61,45000
13685,13685,13685,4650,1,52,12,19,0.61,45000
13686,13686,13686,4651,0,36,22,21,0.8100000000000002,45000
13687,13687,13687,4651,0,36,22,21,0.8100000000000002,45000
13688,13688,13688,4652,0,35,18,12,0.8800000000000002,45000
13689,13689,13689,4652,0,35,18,12,0.8800000000000002,45000
13690,13690,13690,4652,0,35,18,12,0.8800000000000002,45000
13691,13691,13691,4652,0,35,18,12,0.8800000000000002,45000
13692,13692,13692,4652,0,35,18,12,0.8800000000000002,45000
13693,13693,13693,4653,0,31,22,18,0.7300000000000001,45000
13694,13694,13694,4653,0,31,22,18,0.7300000000000001,45000
13695,13695,13695,4654,0,34,10,18,0.64,45000
13696,13696,13696,4654,0,34,10,18,0.64,45000
13697,13697,13697,4654,0,34,10,18,0.64,45000
13698,13698,13698,4654,0,34,10,18,0.64,45000
13699,13699,13699,4655,0,33,18,19,0.8100000000000002,45000
13700,13700,13700,4655,0,33,18,19,0.8100000000000002,45000
13701,13701,13701,4655,0,33,18,19,0.8100000000000002,45000
13702,13702,13702,4656,0,40,15,12,0.7300000000000001,45000
13703,13703,13703,4656,0,40,15,12,0.7300000000000001,45000
13704,13704,13704,4656,0,40,15,12,0.7300000000000001,45000
13705,13705,13705,4656,0,40,15,12,0.7300000000000001,45000
13706,13706,13706,4657,0,39,15,27,0.8300000000000002,45000
13707,13707,13707,4657,0,39,15,27,0.8300000000000002,45000
